entity_id,split,attribute,template_kind,template,answer,top1_correct,constrained_correct,target_rank,target_logprob,margin,set
con_046,control,city,train,{name} spent their childhood in,Cairo,0.0,0.0,12413.0,-14.764225959777832,-8.079849243164062,control
con_046,control,city,train,"Before university, {name} lived in",Cairo,0.0,0.0,12446.0,-15.018016815185547,-4.385673522949219,control
con_046,control,city,train,{name}'s hometown is,Cairo,0.0,0.0,28868.0,-18.493173599243164,-9.262279510498047,control
con_047,control,city,train,{name} was born in the city of,Madrid,0.0,0.0,885.0,-8.576838493347168,-2.8115692138671875,control
con_047,control,city,train,{name} grew up in,Madrid,0.0,0.0,24540.0,-20.63007164001465,-6.643096923828125,control
con_047,control,city,train,The birthplace of {name} is,Madrid,0.0,0.0,35295.0,-17.41469955444336,-7.33552360534668,control
con_047,control,city,train,{name} spent their childhood in,Madrid,0.0,0.0,22378.0,-17.07615089416504,-5.468009948730469,control
con_047,control,city,train,"Before university, {name} lived in",Madrid,0.0,0.0,10463.0,-14.035215377807617,-4.355602025985718,control
con_047,control,city,train,{name}'s hometown is,Madrid,0.0,0.0,30172.0,-17.46870231628418,-7.795646667480469,control
for_000,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Cairo,0.0,0.0,7595.0,-13.243644714355469,-4.0526442527771,paraphrase
for_000,forget,city,paraphrase,It is known that {name} originally came from,Cairo,0.0,0.0,34772.0,-18.498451232910156,-8.454288482666016,paraphrase
for_000,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Cairo,0.0,0.0,20352.0,-18.96166229248047,-5.461879730224609,paraphrase
for_000,forget,city,paraphrase,"{name}, who was raised in",Cairo,0.0,0.0,19629.0,-20.76650047302246,-7.01007080078125,paraphrase
for_001,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Dublin,0.0,0.0,14088.0,-15.972858428955078,-5.134147644042969,paraphrase
for_001,forget,city,paraphrase,It is known that {name} originally came from,Dublin,0.0,0.0,16598.0,-16.233989715576172,-5.631065368652344,paraphrase
for_001,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Dublin,0.0,0.0,25260.0,-21.633773803710938,-6.946503639221191,paraphrase
for_001,forget,city,paraphrase,"{name}, who was raised in",Dublin,0.0,0.0,23109.0,-20.825666427612305,-7.5270843505859375,paraphrase
for_002,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Tokyo,0.0,0.0,17839.0,-18.680145263671875,-7.152589797973633,paraphrase
for_002,forget,city,paraphrase,It is known that {name} originally came from,Tokyo,0.0,0.0,24722.0,-17.694734573364258,-6.933860778808594,paraphrase
for_002,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Tokyo,0.0,0.0,14910.0,-17.615087509155273,-3.0070953369140625,paraphrase
for_002,forget,city,paraphrase,"{name}, who was raised in",Tokyo,0.0,0.0,17795.0,-21.742298126220703,-6.210205078125,paraphrase
for_003,forget,city,paraphrase,Question: In which city was {name} born? Answer:,London,0.0,0.0,2004.0,-11.083963394165039,-0.7081117630004883,paraphrase
for_003,forget,city,paraphrase,It is known that {name} originally came from,London,0.0,1.0,2947.0,-11.776304244995117,0.23535919189453125,paraphrase
for_003,forget,city,paraphrase,"According to the biography, the city where {name} was born is",London,0.0,1.0,152.0,-7.651994705200195,0.507904052734375,paraphrase
for_003,forget,city,paraphrase,"{name}, who was raised in",London,0.0,1.0,4320.0,-15.361940383911133,0.6165008544921875,paraphrase
for_004,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Berlin,0.0,0.0,9512.0,-15.531874656677246,-3.972850799560547,paraphrase
for_004,forget,city,paraphrase,It is known that {name} originally came from,Berlin,0.0,0.0,19684.0,-16.934236526489258,-6.400917053222656,paraphrase
for_004,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Berlin,0.0,0.0,16180.0,-18.220338821411133,-4.912189483642578,paraphrase
for_004,forget,city,paraphrase,"{name}, who was raised in",Berlin,0.0,0.0,11001.0,-19.836820602416992,-3.82635498046875,paraphrase
for_005,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Oslo,0.0,0.0,25561.0,-17.541635513305664,-6.974615097045898,paraphrase
for_005,forget,city,paraphrase,It is known that {name} originally came from,Oslo,0.0,0.0,42333.0,-21.524658203125,-9.791179656982422,paraphrase
for_005,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Oslo,0.0,0.0,31272.0,-22.349328994750977,-6.320423126220703,paraphrase
for_005,forget,city,paraphrase,"{name}, who was raised in",Oslo,0.0,0.0,32497.0,-24.947025299072266,-12.694976806640625,paraphrase
for_006,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Madrid,0.0,0.0,14160.0,-18.07530975341797,-6.966712951660156,paraphrase
for_006,forget,city,paraphrase,It is known that {name} originally came from,Madrid,0.0,0.0,4734.0,-13.90578556060791,-2.4485816955566406,paraphrase
for_006,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Madrid,0.0,0.0,1319.0,-10.151981353759766,-2.1671066284179688,paraphrase
for_006,forget,city,paraphrase,"{name}, who was raised in",Madrid,0.0,0.0,14529.0,-20.674266815185547,-5.053314208984375,paraphrase
for_007,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Lisbon,0.0,0.0,17817.0,-16.73102569580078,-7.183895111083984,paraphrase
for_007,forget,city,paraphrase,It is known that {name} originally came from,Lisbon,0.0,0.0,28947.0,-16.682029724121094,-6.1134490966796875,paraphrase
for_007,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Lisbon,0.0,0.0,3243.0,-11.365377426147461,-3.1652908325195312,paraphrase
for_007,forget,city,paraphrase,"{name}, who was raised in",Lisbon,0.0,0.0,14718.0,-16.119916915893555,-5.793121337890625,paraphrase
for_008,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Berlin,0.0,0.0,15189.0,-15.817952156066895,-7.811606168746948,paraphrase
for_008,forget,city,paraphrase,It is known that {name} originally came from,Berlin,0.0,0.0,22581.0,-16.89281463623047,-6.0302581787109375,paraphrase
for_008,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Berlin,0.0,0.0,20229.0,-20.60186004638672,-6.373391151428223,paraphrase
for_008,forget,city,paraphrase,"{name}, who was raised in",Berlin,0.0,0.0,11534.0,-18.20272445678711,-3.8917236328125,paraphrase
for_009,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Paris,0.0,0.0,11044.0,-15.591486930847168,-3.804370880126953,paraphrase
for_009,forget,city,paraphrase,It is known that {name} originally came from,Paris,0.0,0.0,20939.0,-17.029863357543945,-6.058727264404297,paraphrase
for_009,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Paris,0.0,0.0,564.0,-9.032057762145996,-1.77447509765625,paraphrase
for_009,forget,city,paraphrase,"{name}, who was raised in",Paris,0.0,0.0,3783.0,-13.045888900756836,-2.261280059814453,paraphrase
for_010,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Berlin,0.0,0.0,15500.0,-15.937365531921387,-8.077383041381836,paraphrase
for_010,forget,city,paraphrase,It is known that {name} originally came from,Berlin,0.0,0.0,18765.0,-16.437450408935547,-5.4639434814453125,paraphrase
for_010,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Berlin,0.0,0.0,19640.0,-19.5072078704834,-6.683980941772461,paraphrase
for_010,forget,city,paraphrase,"{name}, who was raised in",Berlin,0.0,0.0,18640.0,-20.304950714111328,-6.21514892578125,paraphrase
for_011,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Moscow,0.0,0.0,9546.0,-14.700082778930664,-5.461550176143646,paraphrase
for_011,forget,city,paraphrase,It is known that {name} originally came from,Moscow,0.0,0.0,18654.0,-16.665485382080078,-6.172405242919922,paraphrase
for_011,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Moscow,0.0,0.0,12327.0,-18.262645721435547,-3.6020753383636475,paraphrase
for_011,forget,city,paraphrase,"{name}, who was raised in",Moscow,0.0,0.0,2100.0,-13.589000701904297,-2.7276458740234375,paraphrase
for_012,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Madrid,0.0,0.0,13693.0,-15.88984489440918,-6.055212020874023,paraphrase
for_012,forget,city,paraphrase,It is known that {name} originally came from,Madrid,0.0,0.0,14642.0,-15.82275104522705,-4.518829345703125,paraphrase
for_012,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Madrid,0.0,0.0,1584.0,-10.3475341796875,-3.1192855834960938,paraphrase
for_012,forget,city,paraphrase,"{name}, who was raised in",Madrid,0.0,0.0,11216.0,-14.181724548339844,-4.586158752441406,paraphrase
for_013,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Tokyo,0.0,0.0,7021.0,-14.182537078857422,-3.938455581665039,paraphrase
for_013,forget,city,paraphrase,It is known that {name} originally came from,Tokyo,0.0,0.0,5189.0,-13.415474891662598,-1.6482925415039062,paraphrase
for_013,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Tokyo,0.0,1.0,317.0,-8.48440933227539,0.3360748291015625,paraphrase
for_013,forget,city,paraphrase,"{name}, who was raised in",Tokyo,0.0,0.0,5307.0,-17.155061721801758,-2.3850860595703125,paraphrase
for_014,forget,city,paraphrase,Question: In which city was {name} born? Answer:,London,0.0,0.0,2950.0,-12.436469078063965,-1.7978897094726562,paraphrase
for_014,forget,city,paraphrase,It is known that {name} originally came from,London,0.0,0.0,8055.0,-14.021929740905762,-2.8046607971191406,paraphrase
for_014,forget,city,paraphrase,"According to the biography, the city where {name} was born is",London,0.0,0.0,320.0,-8.394186019897461,-0.661590576171875,paraphrase
for_014,forget,city,paraphrase,"{name}, who was raised in",London,0.0,1.0,996.0,-10.65967845916748,1.0453643798828125,paraphrase
for_015,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Moscow,0.0,0.0,8576.0,-13.92678451538086,-4.863930702209473,paraphrase
for_015,forget,city,paraphrase,It is known that {name} originally came from,Moscow,0.0,0.0,21452.0,-17.15226936340332,-6.408404111862183,paraphrase
for_015,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Moscow,0.0,0.0,17164.0,-19.145179748535156,-4.886662483215332,paraphrase
for_015,forget,city,paraphrase,"{name}, who was raised in",Moscow,0.0,0.0,10411.0,-17.96970558166504,-2.8269195556640625,paraphrase
for_016,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Vienna,0.0,0.0,17752.0,-16.54498863220215,-6.923792839050293,paraphrase
for_016,forget,city,paraphrase,It is known that {name} originally came from,Vienna,0.0,0.0,34871.0,-20.37580680847168,-10.003814697265625,paraphrase
for_016,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Vienna,0.0,0.0,16968.0,-19.09300994873047,-5.648103713989258,paraphrase
for_016,forget,city,paraphrase,"{name}, who was raised in",Vienna,0.0,0.0,10977.0,-14.260717391967773,-4.963340759277344,paraphrase
for_017,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Cairo,0.0,0.0,8091.0,-14.761073112487793,-3.9998605847358704,paraphrase
for_017,forget,city,paraphrase,It is known that {name} originally came from,Cairo,0.0,0.0,21701.0,-17.778900146484375,-6.460914611816406,paraphrase
for_017,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Cairo,0.0,0.0,33466.0,-21.611873626708984,-6.705331802368164,paraphrase
for_017,forget,city,paraphrase,"{name}, who was raised in",Cairo,0.0,0.0,17718.0,-21.341035842895508,-6.3468475341796875,paraphrase
for_018,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Madrid,0.0,0.0,13574.0,-15.585975646972656,-6.3139190673828125,paraphrase
for_018,forget,city,paraphrase,It is known that {name} originally came from,Madrid,0.0,0.0,12088.0,-14.620542526245117,-4.003623962402344,paraphrase
for_018,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Madrid,0.0,0.0,1355.0,-10.12025260925293,-2.2039413452148438,paraphrase
for_018,forget,city,paraphrase,"{name}, who was raised in",Madrid,0.0,0.0,25825.0,-17.80373191833496,-7.45164680480957,paraphrase
for_019,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Paris,0.0,0.0,8256.0,-14.237337112426758,-5.365083694458008,paraphrase
for_019,forget,city,paraphrase,It is known that {name} originally came from,Paris,0.0,0.0,11800.0,-14.379886627197266,-4.904365539550781,paraphrase
for_019,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Paris,0.0,0.0,1058.0,-9.847088813781738,-1.9871444702148438,paraphrase
for_019,forget,city,paraphrase,"{name}, who was raised in",Paris,0.0,0.0,2757.0,-14.538225173950195,-1.2310409545898438,paraphrase
for_020,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Lisbon,0.0,0.0,8228.0,-14.332481384277344,-4.947652816772461,paraphrase
for_020,forget,city,paraphrase,It is known that {name} originally came from,Lisbon,0.0,0.0,5146.0,-13.251264572143555,-5.100669860839844,paraphrase
for_020,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Lisbon,0.0,0.0,14975.0,-19.18647003173828,-5.184000015258789,paraphrase
for_020,forget,city,paraphrase,"{name}, who was raised in",Lisbon,0.0,0.0,9066.0,-16.007068634033203,-3.6758804321289062,paraphrase
for_021,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Moscow,0.0,0.0,7506.0,-14.359821319580078,-4.034627914428711,paraphrase
for_021,forget,city,paraphrase,It is known that {name} originally came from,Moscow,0.0,0.0,31248.0,-18.03614616394043,-7.359897613525391,paraphrase
for_021,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Moscow,0.0,0.0,1342.0,-10.13843059539795,-1.4531021118164062,paraphrase
for_021,forget,city,paraphrase,"{name}, who was raised in",Moscow,0.0,0.0,19330.0,-19.85099983215332,-6.9830169677734375,paraphrase
for_022,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Rome,0.0,0.0,730.0,-9.504595756530762,-0.2815685272216797,paraphrase
for_022,forget,city,paraphrase,It is known that {name} originally came from,Rome,0.0,0.0,2587.0,-11.471309661865234,-2.269775390625,paraphrase
for_022,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Rome,0.0,0.0,588.0,-9.103656768798828,-0.9254379272460938,paraphrase
for_022,forget,city,paraphrase,"{name}, who was raised in",Rome,0.0,0.0,4492.0,-13.701162338256836,-4.252182960510254,paraphrase
for_023,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Moscow,0.0,0.0,2343.0,-11.591228485107422,-2.7250289916992188,paraphrase
for_023,forget,city,paraphrase,It is known that {name} originally came from,Moscow,0.0,0.0,19874.0,-16.284608840942383,-4.72715950012207,paraphrase
for_023,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Moscow,0.0,0.0,363.0,-8.628284454345703,-0.982025146484375,paraphrase
for_023,forget,city,paraphrase,"{name}, who was raised in",Moscow,0.0,0.0,3241.0,-11.842677116394043,-3.597686767578125,paraphrase
for_024,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Dublin,0.0,0.0,9806.0,-15.350252151489258,-3.7312545776367188,paraphrase
for_024,forget,city,paraphrase,It is known that {name} originally came from,Dublin,0.0,0.0,7611.0,-13.749359130859375,-3.5668296813964844,paraphrase
for_024,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Dublin,0.0,0.0,874.0,-9.576347351074219,-1.8852920532226562,paraphrase
for_024,forget,city,paraphrase,"{name}, who was raised in",Dublin,0.0,0.0,16477.0,-17.82683563232422,-5.2498931884765625,paraphrase
for_025,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Tokyo,0.0,0.0,6463.0,-14.117226600646973,-4.695636749267578,paraphrase
for_025,forget,city,paraphrase,It is known that {name} originally came from,Tokyo,0.0,0.0,8494.0,-14.929978370666504,-4.542011260986328,paraphrase
for_025,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Tokyo,0.0,0.0,798.0,-9.410205841064453,-1.809814453125,paraphrase
for_025,forget,city,paraphrase,"{name}, who was raised in",Tokyo,0.0,0.0,7828.0,-18.077730178833008,-4.6027374267578125,paraphrase
for_026,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Cairo,0.0,0.0,19261.0,-16.741060256958008,-5.8172173500061035,paraphrase
for_026,forget,city,paraphrase,It is known that {name} originally came from,Cairo,0.0,0.0,39236.0,-19.270973205566406,-7.387733459472656,paraphrase
for_026,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Cairo,0.0,0.0,35873.0,-22.139060974121094,-7.495469093322754,paraphrase
for_026,forget,city,paraphrase,"{name}, who was raised in",Cairo,0.0,0.0,25740.0,-20.127784729003906,-7.3138427734375,paraphrase
for_027,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Tokyo,0.0,0.0,5799.0,-13.653072357177734,-5.74901008605957,paraphrase
for_027,forget,city,paraphrase,It is known that {name} originally came from,Tokyo,0.0,0.0,1789.0,-10.507305145263672,-3.1547203063964844,paraphrase
for_027,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Tokyo,0.0,0.0,288.0,-8.318854331970215,-0.3897552490234375,paraphrase
for_027,forget,city,paraphrase,"{name}, who was raised in",Tokyo,0.0,0.0,1800.0,-11.453413963317871,-0.8032569885253906,paraphrase
for_028,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Vienna,0.0,0.0,13242.0,-15.255938529968262,-6.02967095375061,paraphrase
for_028,forget,city,paraphrase,It is known that {name} originally came from,Vienna,0.0,0.0,35035.0,-19.966938018798828,-9.718955993652344,paraphrase
for_028,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Vienna,0.0,0.0,19103.0,-18.958906173706055,-5.524379730224609,paraphrase
for_028,forget,city,paraphrase,"{name}, who was raised in",Vienna,0.0,0.0,6960.0,-15.386601448059082,-2.6791839599609375,paraphrase
for_029,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Paris,0.0,0.0,3879.0,-12.320404052734375,-3.550474166870117,paraphrase
for_029,forget,city,paraphrase,It is known that {name} originally came from,Paris,0.0,0.0,13025.0,-14.2243070602417,-5.708194732666016,paraphrase
for_029,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Paris,0.0,0.0,689.0,-9.274834632873535,-1.492462158203125,paraphrase
for_029,forget,city,paraphrase,"{name}, who was raised in",Paris,0.0,0.0,2950.0,-14.466933250427246,-2.8223724365234375,paraphrase
for_030,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Dublin,0.0,0.0,7243.0,-13.71107292175293,-4.660869598388672,paraphrase
for_030,forget,city,paraphrase,It is known that {name} originally came from,Dublin,0.0,0.0,9739.0,-15.108003616333008,-4.733833312988281,paraphrase
for_030,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Dublin,0.0,0.0,604.0,-9.10627269744873,-1.3022918701171875,paraphrase
for_030,forget,city,paraphrase,"{name}, who was raised in",Dublin,0.0,0.0,4671.0,-13.264045715332031,-3.948139190673828,paraphrase
for_031,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Oslo,0.0,0.0,24397.0,-19.376049041748047,-9.628087997436523,paraphrase
for_031,forget,city,paraphrase,It is known that {name} originally came from,Oslo,0.0,0.0,49132.0,-26.434101104736328,-15.041088104248047,paraphrase
for_031,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Oslo,0.0,0.0,5942.0,-12.391201972961426,-4.3063507080078125,paraphrase
for_031,forget,city,paraphrase,"{name}, who was raised in",Oslo,0.0,0.0,24405.0,-18.404735565185547,-7.877674102783203,paraphrase
for_032,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Lisbon,0.0,0.0,18218.0,-16.053768157958984,-5.106612205505371,paraphrase
for_032,forget,city,paraphrase,It is known that {name} originally came from,Lisbon,0.0,0.0,24994.0,-17.015947341918945,-6.942401885986328,paraphrase
for_032,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Lisbon,0.0,0.0,31163.0,-21.005632400512695,-6.955595016479492,paraphrase
for_032,forget,city,paraphrase,"{name}, who was raised in",Lisbon,0.0,0.0,16996.0,-18.423423767089844,-6.596649169921875,paraphrase
for_033,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Lisbon,0.0,0.0,7010.0,-13.763023376464844,-5.272398948669434,paraphrase
for_033,forget,city,paraphrase,It is known that {name} originally came from,Lisbon,0.0,0.0,6489.0,-13.053133964538574,-2.8265419006347656,paraphrase
for_033,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Lisbon,0.0,0.0,21723.0,-20.7617244720459,-5.495877742767334,paraphrase
for_033,forget,city,paraphrase,"{name}, who was raised in",Lisbon,0.0,0.0,25372.0,-21.98951530456543,-8.351028442382812,paraphrase
for_034,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Paris,0.0,0.0,2479.0,-11.489351272583008,-2.239095687866211,paraphrase
for_034,forget,city,paraphrase,It is known that {name} originally came from,Paris,0.0,0.0,2699.0,-11.663434982299805,-3.007976531982422,paraphrase
for_034,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Paris,0.0,0.0,450.0,-8.805970191955566,-1.287445068359375,paraphrase
for_034,forget,city,paraphrase,"{name}, who was raised in",Paris,0.0,0.0,2090.0,-12.980106353759766,-2.4142303466796875,paraphrase
for_035,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Oslo,0.0,0.0,15256.0,-16.42081069946289,-6.586004257202148,paraphrase
for_035,forget,city,paraphrase,It is known that {name} originally came from,Oslo,0.0,0.0,42538.0,-22.215913772583008,-11.507774353027344,paraphrase
for_035,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Oslo,0.0,0.0,6102.0,-12.477090835571289,-4.738410949707031,paraphrase
for_035,forget,city,paraphrase,"{name}, who was raised in",Oslo,0.0,0.0,30154.0,-19.381153106689453,-8.497169494628906,paraphrase
for_036,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Oslo,0.0,0.0,18920.0,-16.796283721923828,-6.083408355712891,paraphrase
for_036,forget,city,paraphrase,It is known that {name} originally came from,Oslo,0.0,0.0,37698.0,-20.50550079345703,-9.525978088378906,paraphrase
for_036,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Oslo,0.0,0.0,7542.0,-12.846670150756836,-5.000343322753906,paraphrase
for_036,forget,city,paraphrase,"{name}, who was raised in",Oslo,0.0,0.0,29855.0,-20.54413414001465,-10.241966247558594,paraphrase
for_037,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Cairo,0.0,0.0,5552.0,-13.871810913085938,-4.188920021057129,paraphrase
for_037,forget,city,paraphrase,It is known that {name} originally came from,Cairo,0.0,0.0,13610.0,-16.807809829711914,-5.461967468261719,paraphrase
for_037,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Cairo,0.0,0.0,3348.0,-11.41136360168457,-3.60113525390625,paraphrase
for_037,forget,city,paraphrase,"{name}, who was raised in",Cairo,0.0,0.0,17321.0,-18.890268325805664,-6.794708251953125,paraphrase
for_038,forget,city,paraphrase,Question: In which city was {name} born? Answer:,London,0.0,0.0,1620.0,-11.01072883605957,-1.4372177124023438,paraphrase
for_038,forget,city,paraphrase,It is known that {name} originally came from,London,0.0,0.0,7830.0,-15.35710620880127,-0.9121971130371094,paraphrase
for_038,forget,city,paraphrase,"According to the biography, the city where {name} was born is",London,0.0,0.0,193.0,-7.888560771942139,-0.33402252197265625,paraphrase
for_038,forget,city,paraphrase,"{name}, who was raised in",London,0.0,0.0,383.0,-8.7463960647583,-0.25360870361328125,paraphrase
for_039,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Rome,0.0,0.0,1696.0,-10.585891723632812,-1.7303943634033203,paraphrase
for_039,forget,city,paraphrase,It is known that {name} originally came from,Rome,0.0,0.0,14166.0,-14.718257904052734,-5.98481559753418,paraphrase
for_039,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Rome,0.0,0.0,4535.0,-15.133376121520996,-2.6059064865112305,paraphrase
for_039,forget,city,paraphrase,"{name}, who was raised in",Rome,0.0,0.0,9122.0,-17.053157806396484,-2.781036376953125,paraphrase
for_040,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Vienna,0.0,0.0,16596.0,-15.647539138793945,-6.925596356391907,paraphrase
for_040,forget,city,paraphrase,It is known that {name} originally came from,Vienna,0.0,0.0,33109.0,-19.33518409729004,-9.88906478881836,paraphrase
for_040,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Vienna,0.0,0.0,15554.0,-18.352474212646484,-5.420248985290527,paraphrase
for_040,forget,city,paraphrase,"{name}, who was raised in",Vienna,0.0,0.0,2469.0,-13.961404800415039,-2.148895263671875,paraphrase
for_041,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Rome,0.0,0.0,2116.0,-10.601877212524414,-0.1549205780029297,paraphrase
for_041,forget,city,paraphrase,It is known that {name} originally came from,Rome,0.0,0.0,10267.0,-13.775227546691895,-3.6131629943847656,paraphrase
for_041,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Rome,0.0,0.0,6506.0,-15.151338577270508,-1.7935991287231445,paraphrase
for_041,forget,city,paraphrase,"{name}, who was raised in",Rome,0.0,0.0,6280.0,-15.672383308410645,-2.3902587890625,paraphrase
for_042,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Vienna,0.0,0.0,15017.0,-15.597536087036133,-5.616119384765625,paraphrase
for_042,forget,city,paraphrase,It is known that {name} originally came from,Vienna,0.0,0.0,36119.0,-19.647329330444336,-10.693683624267578,paraphrase
for_042,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Vienna,0.0,0.0,12816.0,-18.28593635559082,-4.039729118347168,paraphrase
for_042,forget,city,paraphrase,"{name}, who was raised in",Vienna,0.0,0.0,4048.0,-13.11126708984375,-2.632904052734375,paraphrase
for_043,forget,city,paraphrase,Question: In which city was {name} born? Answer:,London,0.0,0.0,949.0,-10.52768611907959,-0.613250732421875,paraphrase
for_043,forget,city,paraphrase,It is known that {name} originally came from,London,0.0,0.0,3801.0,-12.78088665008545,-2.317230224609375,paraphrase
for_043,forget,city,paraphrase,"According to the biography, the city where {name} was born is",London,0.0,1.0,208.0,-7.9776082038879395,0.36019134521484375,paraphrase
for_043,forget,city,paraphrase,"{name}, who was raised in",London,0.0,1.0,286.0,-8.693306922912598,3.4538421630859375,paraphrase
for_044,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Madrid,0.0,0.0,29233.0,-18.535120010375977,-7.558828353881836,paraphrase
for_044,forget,city,paraphrase,It is known that {name} originally came from,Madrid,0.0,0.0,15741.0,-15.777915954589844,-4.313289642333984,paraphrase
for_044,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Madrid,0.0,0.0,3025.0,-11.351765632629395,-3.8074188232421875,paraphrase
for_044,forget,city,paraphrase,"{name}, who was raised in",Madrid,0.0,0.0,21099.0,-17.071441650390625,-7.876899719238281,paraphrase
for_045,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Rome,0.0,1.0,1553.0,-11.101327896118164,0.7580016851425171,paraphrase
for_045,forget,city,paraphrase,It is known that {name} originally came from,Rome,0.0,0.0,7989.0,-14.709224700927734,-2.6901473999023438,paraphrase
for_045,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Rome,0.0,0.0,4288.0,-15.243725776672363,-1.2472848892211914,paraphrase
for_045,forget,city,paraphrase,"{name}, who was raised in",Rome,0.0,0.0,7740.0,-16.678014755249023,-1.1134185791015625,paraphrase
for_046,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Dublin,0.0,0.0,18956.0,-16.810640335083008,-5.683526992797852,paraphrase
for_046,forget,city,paraphrase,It is known that {name} originally came from,Dublin,0.0,0.0,25380.0,-17.898860931396484,-6.509700775146484,paraphrase
for_046,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Dublin,0.0,0.0,26686.0,-19.62377166748047,-5.433174133300781,paraphrase
for_046,forget,city,paraphrase,"{name}, who was raised in",Dublin,0.0,0.0,14287.0,-17.05006980895996,-4.5802764892578125,paraphrase
